cohort,snapshot_id,provider,concurrency_bucket,x,candidate_count,pending_count,budget_ratio,budget_k,policy,selected_checkpoint_ids,selected_count,total_recovery_gap_tokens,mean_recovery_gap_tokens,total_formal_recovery_cost_ms,mean_formal_recovery_cost_ms,executable_hit_count,executable_hit_ratio,selection_overhead_ms,continuation_results
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.5,2,KVFlow-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000""]",2,52710,13177.5,2198.602849580272,549.650712395068,2,0.5,0.017513055354356766,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.5,2,Marconi-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000""]",2,52710,13177.5,2198.602849580272,549.650712395068,2,0.5,0.017176847904920578,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.5,2,FlowState,"[""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000"", ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000""]",2,52710,13177.5,2198.602849580272,549.650712395068,2,0.5,0.06140093319118023,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.75,3,Global-LRU,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000""]",3,26355,6588.75,1099.301424790136,274.825356197534,3,0.75,0.006633112207055092,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.75,3,KVFlow-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000""]",3,26355,6588.75,1099.301424790136,274.825356197534,3,0.75,0.016513047739863396,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.75,3,Marconi-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000""]",3,26355,6588.75,1099.301424790136,274.825356197534,3,0.75,0.016333069652318954,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,0.75,3,FlowState,"[""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000"", ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000""]",3,26355,6588.75,1099.301424790136,274.825356197534,3,0.75,0.07570208981633186,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 0, ""executable_hit"": false, ""formal_recovery_cost_ms"": 1099.301424790136, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 26355, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,1.0,4,Global-LRU,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000"", ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:checkpoint:round:00000000""]",4,0,0.0,0.0,0.0,4,1.0,0.006563030183315277,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,1.0,4,KVFlow-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000"", ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:checkpoint:round:00000000""]",4,0,0.0,0.0,0.0,4,1.0,0.017428072169423103,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,1.0,4,Marconi-style,"[""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000"", ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000"", ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:checkpoint:round:00000000""]",4,0,0.0,0.0,0.0,4,1.0,0.01658801920711994,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
secondary_x4,c128-small-claude-round-509119,claude,Small,4,4,4,1.0,4,FlowState,"[""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:checkpoint:round:00000000"", ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:checkpoint:round:00000000"", ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:checkpoint:round:00000000"", ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:checkpoint:round:00000000""]",4,0,0.0,0.0,0.0,4,1.0,0.08417805656790733,"[{""continuation_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:75c21b62-7ed0-acc6-6a9b-9cc5e8b4543a:run:000001""}, {""continuation_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7b8febf9-3a9a-0bdf-cc73-c6050a90ec3c:run:000001""}, {""continuation_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:7c896336-081d-692e-d0f8-63552d23515e:run:000001""}, {""continuation_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001:pending:round:00000000"", ""executable_frontier_tokens"": 26355, ""executable_hit"": true, ""formal_recovery_cost_ms"": 0.0, ""planning_target_tokens"": 26355, ""recovery_gap_tokens"": 0, ""workflow_id"": ""claude:claude:f846c407-1280-7ee5-ae39-390ba7092194:run:000001""}]"
