snapshot_id,budget_ratio,marconi_cost_ms,flowstate_cost_ms,relative_improvement,zero_category
c128-small-claude-round-79890,0.25,4169.150605153978,726.2807814636885,0.8257964630575236,none
c128-small-claude-round-79890,0.5,4169.150605153978,726.2807814636885,0.8257964630575236,none
c128-small-claude-round-79890,0.75,4169.150605153978,726.2807814636885,0.8257964630575236,none
c128-small-claude-round-79890,1.0,59.349580563780385,0.0,1.0,baseline_nonzero_flow_zero
c128-small-claude-round-82694,0.25,5985.350563499657,5985.350563499657,0.0,none
c128-small-claude-round-82694,0.5,5985.350563499657,5985.350563499657,0.0,none
c128-small-claude-round-82694,0.75,4865.231307781593,1137.8182558559608,0.7661327522010924,none
c128-small-claude-round-82694,1.0,4847.532307643696,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-140906,0.25,2857.0541474325883,463.9546405725731,0.8376108338760422,none
c128-small-codex-round-140906,0.5,2857.0541474325883,463.9546405725731,0.8376108338760422,none
c128-small-codex-round-140906,0.75,2857.0541474325883,463.9546405725731,0.8376108338760422,none
c128-small-codex-round-140906,1.0,2803.543415191595,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-140983,0.25,697.317362614795,313.89276169591085,0.54985666710079,none
c128-small-codex-round-140983,0.5,697.317362614795,313.89276169591085,0.54985666710079,none
c128-small-codex-round-140983,0.75,697.317362614795,313.89276169591085,0.54985666710079,none
c128-small-codex-round-140983,1.0,0.0,0.0,,both_zero
c128-small-codex-round-141005,0.25,809.124551774229,619.6503697931581,0.23417183617231288,none
c128-small-codex-round-141005,0.5,809.124551774229,619.6503697931581,0.23417183617231288,none
c128-small-codex-round-141005,0.75,809.124551774229,619.6503697931581,0.23417183617231288,none
c128-small-codex-round-141005,1.0,189.4741819810708,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-146273,0.25,3461.821829945966,3461.821829945966,0.0,none
c128-small-codex-round-146273,0.5,3461.821829945966,3461.821829945966,0.0,none
c128-small-codex-round-146273,0.75,3461.821829945966,3461.821829945966,0.0,none
c128-small-codex-round-146273,1.0,0.0,0.0,,both_zero
c128-small-codex-round-155391,0.25,5775.865355140416,4760.686969088502,0.17576212803306143,none
c128-small-codex-round-155391,0.5,5775.865355140416,4760.686969088502,0.17576212803306143,none
c128-small-codex-round-155391,0.75,5775.865355140416,4760.686969088502,0.17576212803306143,none
c128-small-codex-round-155391,1.0,5197.631497184047,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-157594,0.25,4393.031509158535,3471.469585956659,0.209778127309266,none
c128-small-codex-round-157594,0.5,4393.031509158535,3471.469585956659,0.209778127309266,none
c128-small-codex-round-157594,0.75,4393.031509158535,3471.469585956659,0.209778127309266,none
c128-small-codex-round-157594,1.0,921.5619232018759,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-267863,0.25,479.61462779005353,297.6441860128036,0.3794096994408304,none
c128-small-codex-round-267863,0.5,479.61462779005353,297.6441860128036,0.3794096994408304,none
c128-small-codex-round-267863,0.75,479.61462779005353,297.6441860128036,0.3794096994408304,none
c128-small-codex-round-267863,1.0,372.9047144200541,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-298805,0.25,1330.631921509351,1330.631921509351,0.0,none
c128-small-codex-round-298805,0.5,1330.631921509351,1330.631921509351,0.0,none
c128-small-codex-round-298805,0.75,1330.631921509351,1330.631921509351,0.0,none
c128-small-codex-round-298805,1.0,180.25286589816116,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-300610,0.25,1064.4500162029492,1064.4500162029492,0.0,none
c128-small-codex-round-300610,0.5,1064.4500162029492,1064.4500162029492,0.0,none
c128-small-codex-round-300610,0.75,1064.4500162029492,1064.4500162029492,0.0,none
c128-small-codex-round-300610,1.0,51.05450288751482,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-333991,0.25,5841.085980394973,1076.9859088416176,0.8156188913403407,none
c128-small-codex-round-333991,0.5,5841.085980394973,1076.9859088416176,0.8156188913403407,none
c128-small-codex-round-333991,0.75,5841.085980394973,1076.9859088416176,0.8156188913403407,none
c128-small-codex-round-333991,1.0,572.0662091546737,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-346748,0.25,4647.145400836755,1212.1825139332861,0.739155457947362,none
c128-small-codex-round-346748,0.5,4647.145400836755,1212.1825139332861,0.739155457947362,none
c128-small-codex-round-346748,0.75,4647.145400836755,1212.1825139332861,0.739155457947362,none
c128-small-codex-round-346748,1.0,1559.7269933572895,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-353497,0.25,2062.345462730429,1209.247389595356,0.41365430212919774,none
c128-small-codex-round-353497,0.5,2062.345462730429,1209.247389595356,0.41365430212919774,none
c128-small-codex-round-353497,0.75,2062.345462730429,1209.247389595356,0.41365430212919774,none
c128-small-codex-round-353497,1.0,1638.5498503269114,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-363059,0.25,4378.743427539788,1018.1470616309666,0.7674796254954321,none
c128-small-codex-round-363059,0.5,4378.743427539788,1018.1470616309666,0.7674796254954321,none
c128-small-codex-round-363059,0.75,4378.743427539788,1018.1470616309666,0.7674796254954321,none
c128-small-codex-round-363059,1.0,4142.037836472543,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-387450,0.25,3701.744536924302,540.3189862797685,0.8540366627436944,none
c128-small-codex-round-387450,0.5,3701.744536924302,540.3189862797685,0.8540366627436944,none
c128-small-codex-round-387450,0.75,3701.744536924302,540.3189862797685,0.8540366627436944,none
c128-small-codex-round-387450,1.0,1836.3595527187913,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-388568,0.25,2199.7940722212415,431.98127248368786,0.8036264948893626,none
c128-small-codex-round-388568,0.5,2199.7940722212415,431.98127248368786,0.8036264948893626,none
c128-small-codex-round-388568,0.75,2199.7940722212415,431.98127248368786,0.8036264948893626,none
c128-small-codex-round-388568,1.0,92.06154545875323,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-423312,0.25,4691.592341678234,3037.6284061907827,0.35253786242131396,none
c128-small-codex-round-423312,0.5,4691.592341678234,3037.6284061907827,0.35253786242131396,none
c128-small-codex-round-423312,0.75,4691.592341678234,3037.6284061907827,0.35253786242131396,none
c128-small-codex-round-423312,1.0,4115.381356669876,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-428320,0.25,2071.939531031546,1790.4072057073258,0.1358786398481692,none
c128-small-codex-round-428320,0.5,2071.939531031546,1790.4072057073258,0.1358786398481692,none
c128-small-codex-round-428320,0.75,2071.939531031546,1790.4072057073258,0.1358786398481692,none
c128-small-codex-round-428320,1.0,123.99597408327546,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-439198,0.25,4626.699838271119,3241.1051437376955,0.29947797414305255,none
c128-small-codex-round-439198,0.5,4626.699838271119,3241.1051437376955,0.29947797414305255,none
c128-small-codex-round-439198,0.75,4626.699838271119,3241.1051437376955,0.29947797414305255,none
c128-small-codex-round-439198,1.0,1385.5946945334233,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-545884,0.25,1543.2382549283923,1521.3069642165854,0.014211215048466095,none
c128-small-codex-round-545884,0.5,1543.2382549283923,1521.3069642165854,0.014211215048466095,none
c128-small-codex-round-545884,0.75,1543.2382549283923,1521.3069642165854,0.014211215048466095,none
c128-small-codex-round-545884,1.0,1521.3069642165854,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-547271,0.25,4075.9626609358675,922.1302714106569,0.7737638079346562,none
c128-small-codex-round-547271,0.5,4075.9626609358675,922.1302714106569,0.7737638079346562,none
c128-small-codex-round-547271,0.75,4075.9626609358675,922.1302714106569,0.7737638079346562,none
c128-small-codex-round-547271,1.0,3760.7879940529965,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-555515,0.25,5444.318339812242,2284.5724884013835,0.5803749255999289,none
c128-small-codex-round-555515,0.5,5444.318339812242,2284.5724884013835,0.5803749255999289,none
c128-small-codex-round-555515,0.75,5444.318339812242,2284.5724884013835,0.5803749255999289,none
c128-small-codex-round-555515,1.0,5429.552058036738,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-574121,0.25,3500.495609798624,2481.4447231763797,0.29111617331263223,none
c128-small-codex-round-574121,0.5,3500.495609798624,2481.4447231763797,0.29111617331263223,none
c128-small-codex-round-574121,0.75,3500.495609798624,2481.4447231763797,0.29111617331263223,none
c128-small-codex-round-574121,1.0,2851.3937908186876,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-585061,0.25,3407.970855939347,1737.2127678368024,0.49025011032320864,none
c128-small-codex-round-585061,0.5,3407.970855939347,1737.2127678368024,0.49025011032320864,none
c128-small-codex-round-585061,0.75,3407.970855939347,1737.2127678368024,0.49025011032320864,none
c128-small-codex-round-585061,1.0,1052.8325309410607,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-585305,0.25,6457.990153710957,3044.3764377936895,0.5285876309296789,none
c128-small-codex-round-585305,0.5,6457.990153710957,3044.3764377936895,0.5285876309296789,none
c128-small-codex-round-585305,0.75,6457.990153710957,3044.3764377936895,0.5285876309296789,none
c128-small-codex-round-585305,1.0,3329.15680780621,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-588570,0.25,4159.887760749081,1466.3595165212362,0.6475002209537535,none
c128-small-codex-round-588570,0.5,4159.887760749081,1466.3595165212362,0.6475002209537535,none
c128-small-codex-round-588570,0.75,4159.887760749081,1466.3595165212362,0.6475002209537535,none
c128-small-codex-round-588570,1.0,3376.555918500326,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-588599,0.25,4421.747874932705,3447.0869136370184,0.22042436359185671,none
c128-small-codex-round-588599,0.5,4421.747874932705,3447.0869136370184,0.22042436359185671,none
c128-small-codex-round-588599,0.75,4421.747874932705,3447.0869136370184,0.22042436359185671,none
c128-small-codex-round-588599,1.0,4094.6382096487364,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-591719,0.25,4062.511016423913,2659.253927592683,0.34541619288123643,none
c128-small-codex-round-591719,0.5,4062.511016423913,2659.253927592683,0.34541619288123643,none
c128-small-codex-round-591719,0.75,4062.511016423913,2659.253927592683,0.34541619288123643,none
c128-small-codex-round-591719,1.0,2659.253927592683,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-592554,0.25,2669.3780170435857,1153.9789096329737,0.5676974552629908,none
c128-small-codex-round-592554,0.5,2669.3780170435857,1153.9789096329737,0.5676974552629908,none
c128-small-codex-round-592554,0.75,2669.3780170435857,1153.9789096329737,0.5676974552629908,none
c128-small-codex-round-592554,1.0,2327.3710556058268,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-609111,0.25,4350.763043237139,2580.7876836742143,0.4068195261321318,none
c128-small-codex-round-609111,0.5,4350.763043237139,2580.7876836742143,0.4068195261321318,none
c128-small-codex-round-609111,0.75,4350.763043237139,2580.7876836742143,0.4068195261321318,none
c128-small-codex-round-609111,1.0,1289.1418719996088,0.0,1.0,baseline_nonzero_flow_zero
c128-small-codex-round-609117,0.25,4817.415967473834,2927.513893239337,0.3923061838534835,none
c128-small-codex-round-609117,0.5,4817.415967473834,2927.513893239337,0.3923061838534835,none
c128-small-codex-round-609117,0.75,4817.415967473834,2927.513893239337,0.3923061838534835,none
c128-small-codex-round-609117,1.0,4451.749849832223,0.0,1.0,baseline_nonzero_flow_zero
